DATE,CU.Count,MA.Count,GDELT.Doc.Count,Pos.Tone,Neg.Tone,CU.Count.t1,MA.Count.t1,GDELT.Doc.Count.t1,Pos.Tone.t1,Neg.Tone.t1,CU.Count.t2,MA.Count.t2,GDELT.Doc.Count.t2,Pos.Tone.t2,Neg.Tone.t2,CU.Count.t3,MA.Count.t3,GDELT.Doc.Count.t3,Pos.Tone.t3,Neg.Tone.t3,CU.Count.t4,MA.Count.t4,GDELT.Doc.Count.t4,Pos.Tone.t4,Neg.Tone.t4,CU.Count.t5,MA.Count.t5,GDELT.Doc.Count.t5,Pos.Tone.t5,Neg.Tone.t5,CU.Count.t6,MA.Count.t6,GDELT.Doc.Count.t6,Pos.Tone.t6,Neg.Tone.t6,CU.Count.t7,MA.Count.t7,GDELT.Doc.Count.t7,Pos.Tone.t7,Neg.Tone.t7,CU.Count.t8,MA.Count.t8,GDELT.Doc.Count.t8,Pos.Tone.t8,Neg.Tone.t8,CU.Count.t9,MA.Count.t9,GDELT.Doc.Count.t9,Pos.Tone.t9,Neg.Tone.t9,CU.Count.t10,MA.Count.t10,GDELT.Doc.Count.t10,Pos.Tone.t10,Neg.Tone.t10,CU.Count.t11,MA.Count.t11,GDELT.Doc.Count.t11,Pos.Tone.t11,Neg.Tone.t11,CU.Count.t12,MA.Count.t12,GDELT.Doc.Count.t12,Pos.Tone.t12,Neg.Tone.t12,CU.Count.t13,MA.Count.t13,GDELT.Doc.Count.t13,Pos.Tone.t13,Neg.Tone.t13,CU.Count.t14,MA.Count.t14,GDELT.Doc.Count.t14,Pos.Tone.t14,Neg.Tone.t14,CU.Count.t15,MA.Count.t15,GDELT.Doc.Count.t15,Pos.Tone.t15,Neg.Tone.t15,CU.Count.t16,MA.Count.t16,GDELT.Doc.Count.t16,Pos.Tone.t16,Neg.Tone.t16,temp,prcp,is_weekend,is_holiday
2017-10-31,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,1,1,0,,,1,1,10,2.58051347276989,4.95000398725714,7,0,5,2.95979799137901,3.83799146962171,8,0,2,1.82679514142238,5.80201939997425,2,0,7,2.80800079312406,6.36439311558122,22.9,0,0,0
2017-11-01,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,1,1,0,,,1,1,10,2.58051347276989,4.95000398725714,7,0,5,2.95979799137901,3.83799146962171,8,0,2,1.82679514142238,5.80201939997425,22.5,0,0,0
2017-11-02,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,1,1,0,,,1,1,10,2.58051347276989,4.95000398725714,7,0,5,2.95979799137901,3.83799146962171,21,0,1,0
2017-11-03,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,1,1,0,,,1,1,10,2.58051347276989,4.95000398725714,20.6,0,1,0
2017-11-04,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,1,1,0,,,20.6,0,0,0
2017-11-05,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,0,1,1,4.72689075630252,2.83613445378151,21.6,0,0,0
2017-11-06,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,11,0,0,,,20.4,0,0,0
2017-11-07,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,1,0,1,1.9211324570273,2.62891809908999,20,0,0,0
2017-11-08,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,4,1,1,2.79465370595383,6.318347509113,20.5,0,0,0
2017-11-09,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,1,0,4,2.43091063799118,4.55903751933455,20.5,0,1,0
2017-11-10,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,4,1,6,1.95953843564704,5.7563882518556,20.7,0,1,0
2017-11-11,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,1,0,2,4.4045870255414,3.01852817135005,20.5,0,0,0
2017-11-12,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,0,2,2,2.77706667813112,5.91233216148454,21.4,0,0,0
2017-11-13,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,1,2,0,,,22.4,0,0,0
2017-11-14,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,0,0,3,3.05254919615084,3.39188722815954,21.7,0,0,0
2017-11-15,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,0,0,3,4.88497384957169,4.12087394756629,21.1,0,0,0
2017-11-16,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,5,2,4,1.94518217227628,7.63018315675516,21.4,0,1,0
2017-11-17,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,3,0,7,2.95366845884151,4.27800899047587,21.4,0,1,0
2017-11-18,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,1,1,2,2.21229940069482,4.72293942924316,21.2,0,0,0
2017-11-19,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,1,0,0,,,20.4,0,0,0
2017-11-20,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,3,0,0,,,20.5,0,0,0
2017-11-21,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,12,0,4,1.40652392267622,7.81491465982758,17.9,1,0,0
2017-11-22,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,1,0,4,3.35914539539657,3.25660358609956,17.4,0,0,0
2017-11-23,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,0,0,1,2.02821869488536,1.79306290417402,17.7,0,1,0
2017-11-24,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,1,3,3,1.81069862624095,4.23229908712698,17.8,0,1,0
2017-11-25,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,2,0,1,2.41935483870968,4.25907258064516,18.3,0,0,0
2017-11-26,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,7,0,0,,,18.3,0,0,0
2017-11-27,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,2,0,0,,,18.4,0,0,0
2017-11-28,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,3,0,2,1.13680023504418,4.99355888534816,19.7,0,0,0
2017-11-29,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,1,0,1,3.7593984962406,1.44110275689223,18.7,0,0,0
2017-11-30,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,8,0,1,3.84615384615385,1.44230769230769,17.9,0,1,0
2017-12-01,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,3,0,3,0.964864211934267,2.53280538320576,18.4,0,1,1
2017-12-02,1,0,3,2.05325266195287,4.78081211669919,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,2,0,3,1.0426731078905,7.20608402056067,19.1,0,0,0
2017-12-03,1,1,2,3.02320026275716,7.00710638679048,1,0,3,2.05325266195287,4.78081211669919,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,0,0,0,,,19.1,0,0,0
2017-12-04,2,6,2,2.26805976503679,4.61594699805099,1,1,2,3.02320026275716,7.00710638679048,1,0,3,2.05325266195287,4.78081211669919,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,1,0,1,0.88339222614841,3.18021201413428,18.5,0,0,0
2017-12-05,0,2,1,2.3094688221709,4.6189376443418,2,6,2,2.26805976503679,4.61594699805099,1,1,2,3.02320026275716,7.00710638679048,1,0,3,2.05325266195287,4.78081211669919,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,0,1,5,2.06841042830775,5.40905855927887,19.3,0,0,0
2017-12-06,1,0,5,2.28541703007735,5.00520057648937,0,2,1,2.3094688221709,4.6189376443418,2,6,2,2.26805976503679,4.61594699805099,1,1,2,3.02320026275716,7.00710638679048,1,0,3,2.05325266195287,4.78081211669919,2,1,5,3.39036663145104,3.63982333366854,1,0,2,1.05004960864293,7.0038217028626,2,4,4,3.74146975287257,7.49382217311442,1,5,3,3.15934222289868,3.565987233161,2,0,3,2.78474918682054,8.08453970840193,13,0,3,1.62929158672667,4.55679693816303,5,1,1,1.22199592668024,2.03665987780041,2,1,0,,,1,5,2,3.42643599013026,4.72901245194239,1,0,7,2.58765811708066,5.42843522278154,0,0,1,1.78970917225951,7.04697986577181,2,0,4,1.26367193887961,5.58546842002213,16.6,0.3,0,0
